ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
27958,JH130791,01/28/2024 01:08:00 AM,067XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0722,007,6,68,01A,1173730,1860294,2024,02/05/2024 03:41:09 PM,41.772058383,-87.638711184,"(41.772058383, -87.638711184)"
13431669,JH228239,04/17/2024 01:26:00 AM,061XX S EBERHART AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,false,false,0313,003,20,42,15,1180635,1864429,2024,12/21/2024 03:40:46 PM,41.783249402,-87.613272847,"(41.783249402, -87.613272847)"
13440295,JH238566,04/25/2024 01:46:00 PM,111XX S CORLISS AVE,5131,OTHER OFFENSE,VIOLENT OFFENDER - ANNUAL REGISTRATION,GAS STATION,true,false,0531,005,9,50,26,1184369,1831492,2024,01/08/2025 03:41:21 PM,41.692780068,-87.600611049,"(41.692780068, -87.600611049)"
13709021,JH560174,01/30/2024 01:55:00 PM,116XX W IRVING PARK RD,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,GOVERNMENT BUILDING / PROPERTY,true,false,1654,016,41,76,18,1098012,1926026,2024,01/05/2025 03:41:35 PM,41.953783081,-87.915105451,"(41.953783081, -87.915105451)"
13709065,JH560203,02/01/2024 10:13:00 AM,116XX W IRVING PARK RD,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,GOVERNMENT BUILDING / PROPERTY,true,false,1654,016,41,76,18,1098012,1926026,2024,01/05/2025 03:41:35 PM,41.953783081,-87.915105451,"(41.953783081, -87.915105451)"
28077,JH228927,04/17/2024 03:29:00 PM,046XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0922,009,12,58,01A,1159150,1873725,2024,04/25/2024 03:41:50 PM,41.809225589,-87.69178982,"(41.809225589, -87.69178982)"
13432335,JH229228,04/17/2024 03:00:00 PM,003XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0111,001,42,32,11,1177242,1902518,2024,12/21/2024 03:40:46 PM,41.887845852,-87.624560336,"(41.887845852, -87.624560336)"
13352038,JH132664,01/29/2024 03:44:00 PM,040XX W POLK ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,true,false,1132,011,24,26,18,1149648,1896141,2024,12/21/2024 03:40:46 PM,41.870927379,-87.726060463,"(41.870927379, -87.726060463)"
28542,JH556439,12/27/2024 01:46:00 AM,053XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1524,015,37,25,01A,1140681,1904818,2024,01/04/2025 03:41:35 PM,41.894907524,-87.758768643,"(41.894907524, -87.758768643)"
27959,JH132958,01/29/2024 06:59:00 PM,057XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1170955,1866807,2024,02/06/2024 03:41:47 PM,41.78999187,-87.648693371,"(41.78999187, -87.648693371)"
13708959,JJ101009,01/25/2024 07:30:00 PM,052XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1522,015,29,25,07,1141374,1898166,2024,01/05/2025 03:41:35 PM,41.876640851,-87.756387662,"(41.876640851, -87.756387662)"
13709052,JH560172,02/01/2024 10:13:00 AM,116XX W IRVING PARK RD,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,GOVERNMENT BUILDING / PROPERTY,true,false,1654,016,41,76,18,1098012,1926026,2024,01/05/2025 03:41:35 PM,41.953783081,-87.915105451,"(41.953783081, -87.915105451)"
28080,JH223953,04/18/2024 06:07:00 PM,072XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0733,007,17,68,01A,1171227,1856845,2024,04/26/2024 03:41:10 PM,41.76264901,-87.647987133,"(41.76264901, -87.647987133)"
13709149,JJ101386,05/01/2024 12:00:00 AM,087XX W BERWYN AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1614,016,41,76,02,1117233,1933896,2024,01/05/2025 03:41:35 PM,41.975100207,-87.844279679,"(41.975100207, -87.844279679)"
13709260,JJ101636,02/04/2024 09:00:00 AM,014XX E 67TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0332,003,5,43,06,1187029,1860525,2024,01/05/2025 03:41:35 PM,41.772387175,-87.589954366,"(41.772387175, -87.589954366)"
13358315,JH140114,01/31/2024 05:00:00 PM,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,AIRPORT PARKING LOT,false,false,0813,008,13,56,06,1145654,1866253,2024,12/21/2024 03:40:46 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
13327485,JH103216,01/03/2024 05:00:00 AM,062XX S EVANS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0313,003,20,42,14,1182291,1863899,2024,12/21/2024 03:40:46 PM,41.781756818,-87.607217875,"(41.781756818, -87.607217875)"
27966,JH135338,01/31/2024 05:24:00 PM,007XX E 60TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA HALLWAY,true,false,0313,003,20,42,01A,1182179,1865389,2024,02/08/2024 03:42:01 PM,41.785848109,-87.607582382,"(41.785848109, -87.607582382)"
27965,JH135165,01/31/2024 04:20:00 PM,012XX W THORNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2013,020,48,77,01A,1166701,1939650,2024,02/22/2024 03:40:45 PM,41.989970281,-87.662202513,"(41.989970281, -87.662202513)"
27963,JH134796,01/31/2024 10:27:00 AM,002XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1222,012,27,27,01A,1155000,1901639,2024,02/08/2024 03:42:01 PM,41.885908871,-87.706263778,"(41.885908871, -87.706263778)"
13339514,JH116979,01/16/2024 08:51:00 AM,010XX N SACRAMENTO AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,true,false,1211,012,26,24,04B,1156196,1906733,2024,01/06/2025 03:41:01 PM,41.899863212,-87.701734094,"(41.899863212, -87.701734094)"
13438094,JH235841,04/22/2024 06:30:00 PM,013XX E 53RD ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,DEPARTMENT STORE,true,false,0234,002,4,41,17,1185847,1870390,2024,01/14/2025 03:40:54 PM,41.7994855,-87.593976216,"(41.7994855, -87.593976216)"
27964,JH135010,01/31/2024 02:42:00 PM,080XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0631,006,6,44,01A,1182951,1851906,2024,04/03/2024 03:41:17 PM,41.748831523,-87.6051704,"(41.748831523, -87.6051704)"
13712100,JJ104803,01/01/2024 12:00:00 AM,033XX N LONG AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,false,true,1634,016,31,15,07,,,2024,01/06/2025 03:41:41 PM,,,
13434657,JH231872,04/19/2024 06:50:00 PM,001XX E CHICAGO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1833,018,2,8,06,,,2024,04/27/2024 03:41:11 PM,,,
13434234,JH231237,04/19/2024 11:19:00 AM,052XX S LOOMIS BLVD,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0934,009,20,61,08A,1167884,1870064,2024,12/21/2024 03:40:46 PM,41.798996015,-87.659860293,"(41.798996015, -87.659860293)"
28550,JH549432,12/20/2024 09:05:00 AM,005XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1122,011,37,23,01A,1150294,1903297,2024,01/06/2025 03:41:01 PM,41.890551663,-87.723502064,"(41.890551663, -87.723502064)"
13506567,JH315579,02/03/2024 01:00:00 PM,077XX S CALUMET AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,true,true,0623,006,6,69,02,1179817,1853682,2024,01/07/2025 03:42:05 PM,41.753777274,-87.616600222,"(41.753777274, -87.616600222)"
13713420,JJ106457,02/16/2024 12:01:00 AM,036XX N HALSTED ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,false,false,1925,019,46,6,11,1170277,1924297,2024,01/10/2025 03:40:44 PM,41.947763579,-87.649500126,"(41.947763579, -87.649500126)"
28078,JH230909,04/19/2024 04:28:00 AM,016XX S LOOMIS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,012,25,31,01A,1167302,1892054,2024,04/27/2024 03:41:11 PM,41.859351296,-87.66136384,"(41.859351296, -87.66136384)"
13350564,JH130897,01/28/2024 12:30:00 AM,071XX N ORIOLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1611,016,41,9,07,1124736,1946814,2024,12/21/2024 03:40:46 PM,42.010427635,-87.816401208,"(42.010427635, -87.816401208)"
13712884,JJ105838,01/05/2024 11:43:00 PM,019XX N MILWAUKEE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1434,014,1,22,26,,,2024,01/07/2025 03:42:52 PM,,,
28543,JH559616,12/30/2024 01:59:00 AM,020XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1234,012,25,31,01A,1165352,1890378,2024,01/18/2025 03:40:50 PM,41.854793855,-87.6685693,"(41.854793855, -87.6685693)"
13373801,JH158134,02/19/2024 04:30:00 PM,024XX S SAWYER AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,true,false,1024,010,25,30,08B,1155084,1887509,2024,01/08/2025 03:41:21 PM,41.847132946,-87.706334292,"(41.847132946, -87.706334292)"
13325708,JH101105,01/01/2024 03:00:00 PM,023XX N NEWCASTLE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2512,025,36,18,06,1130193,1914982,2024,12/21/2024 03:40:46 PM,41.922985148,-87.797055561,"(41.922985148, -87.797055561)"
13714436,JJ106999,01/01/2024 11:00:00 PM,006XX N FAIRBANKS CT,0560,ASSAULT,SIMPLE,BAR OR TAVERN,false,false,1834,018,2,8,08A,,,2024,01/08/2025 03:42:09 PM,,,
28544,JH561363,12/31/2024 03:20:00 PM,110XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0513,005,9,49,01A,1178219,1831614,2024,02/26/2025 03:40:14 PM,41.693256208,-87.623123486,"(41.693256208, -87.623123486)"
13714379,JJ107614,04/01/2024 12:00:00 AM,005XX E 51ST ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0223,002,20,38,08A,1180887,1871321,2024,01/11/2025 03:40:17 PM,41.802155875,-87.612136965,"(41.802155875, -87.612136965)"
28083,JH232798,04/20/2024 05:24:00 PM,077XX S TRUMBULL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0835,008,18,70,01A,1154725,1852973,2024,09/12/2024 03:40:17 PM,41.75236849,-87.708573054,"(41.75236849, -87.708573054)"
13711447,JJ103819,01/19/2024 02:05:00 PM,005XX E 33rd st,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0211,002,4,35,11,1180360,1883173,2024,01/08/2025 03:41:21 PM,41.834690813,-87.613705645,"(41.834690813, -87.613705645)"
13438217,JH236135,04/21/2024 12:00:00 AM,056XX N SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1711,017,39,13,14,1153356,1937461,2024,12/21/2024 03:40:46 PM,41.984240028,-87.711346552,"(41.984240028, -87.711346552)"
13435340,JH232491,04/20/2024 11:55:00 AM,066XX S EVANS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0321,003,20,42,05,1182359,1861208,2024,12/21/2024 03:40:46 PM,41.774370886,-87.607051897,"(41.774370886, -87.607051897)"
27969,JH139334,02/04/2024 01:45:00 AM,030XX W TAYLOR ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1134,011,28,29,01A,1156293,1895552,2024,02/12/2024 03:40:54 PM,41.869179509,-87.701680094,"(41.869179509, -87.701680094)"
13335901,JH111848,01/10/2024 04:49:00 PM,011XX N CAMBRIDGE AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,1823,018,27,8,06,1172397,1908006,2024,01/09/2025 03:40:27 PM,41.903013681,-87.642190233,"(41.903013681, -87.642190233)"
13381118,JH167012,02/26/2024 08:40:00 PM,077XX S RACINE AVE,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,true,false,0612,006,17,71,03,1169661,1853565,2024,05/05/2025 03:42:16 PM,41.753682356,-87.653821721,"(41.753682356, -87.653821721)"
13440443,JH238594,04/23/2024 11:30:00 AM,010XX N CAMBRIDGE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1823,018,27,8,11,1172425,1907281,2024,01/09/2025 03:40:27 PM,41.901023622,-87.642108842,"(41.901023622, -87.642108842)"
13489569,JH299299,03/13/2024 12:00:00 AM,021XX N KEDZIE AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,false,false,1413,014,35,22,02,1154694,1914021,2024,01/09/2025 03:40:27 PM,41.919892332,-87.707055529,"(41.919892332, -87.707055529)"
13387545,JH174601,03/04/2024 02:12:00 AM,080XX S SOUTH SHORE DR,1025,ARSON,AGGRAVATED,RESIDENCE,true,false,0422,004,7,46,09,1198550,1852213,2024,01/09/2025 03:41:07 PM,41.749297482,-87.548000769,"(41.749297482, -87.548000769)"
13713030,JJ105981,04/15/2024 12:00:00 AM,054XX S CENTRAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0814,008,23,56,11,1139956,1867946,2024,01/09/2025 03:40:27 PM,41.793738657,-87.762331774,"(41.793738657, -87.762331774)"
13712650,JJ105532,04/01/2024 12:00:00 AM,020XX N LEAMINGTON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2522,025,36,19,06,1141757,1913031,2024,01/09/2025 03:40:27 PM,41.917425084,-87.754613227,"(41.917425084, -87.754613227)"
13714834,JJ108120,01/06/2024 08:00:00 PM,021XX N LOCKWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2515,025,36,19,11,,,2024,01/09/2025 03:41:07 PM,,,
13711910,JJ104636,04/01/2024 12:00:00 PM,075XX S STEWART AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,0623,006,6,69,26,1174929,1855043,2024,01/09/2025 03:40:27 PM,41.757622369,-87.634472427,"(41.757622369, -87.634472427)"
13384875,JH171254,03/01/2024 09:14:00 AM,115XX S STATE ST,031A,ROBBERY,ARMED - HANDGUN,STREET,true,false,0532,005,9,53,03,1178331,1827940,2024,03/26/2025 03:40:18 PM,41.683171679,-87.622824377,"(41.683171679, -87.622824377)"
28084,JH233211,04/21/2024 03:22:00 AM,031XX W 56TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,true,false,0824,008,14,63,01A,1156229,1867322,2024,05/03/2024 03:40:47 PM,41.791714213,-87.702675898,"(41.791714213, -87.702675898)"
13713740,JJ106908,04/04/2024 12:01:00 AM,036XX N PITTSBURGH AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESIDENCE,false,false,1631,016,38,17,11,1120421,1923208,2024,01/10/2025 03:40:44 PM,41.945720487,-87.832785618,"(41.945720487, -87.832785618)"
13714043,JJ107267,02/18/2024 08:27:00 PM,043XX S OAKENWALD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0222,002,4,39,11,1184976,1876494,2024,01/10/2025 03:40:44 PM,41.816255838,-87.596978563,"(41.816255838, -87.596978563)"
13327512,JH102124,01/02/2024 04:56:00 PM,033XX W CATALPA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1712,017,39,13,04A,1153181,1936358,2024,12/21/2024 03:40:46 PM,41.981216821,-87.712019608,"(41.981216821, -87.712019608)"
13714213,JJ107325,02/02/2024 12:05:00 PM,0000X W Hubbard St,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1831,018,42,8,11,1175657,1903301,2024,01/10/2025 03:40:44 PM,41.890030224,-87.630357348,"(41.890030224, -87.630357348)"
13428096,JH223718,04/13/2024 03:30:00 PM,025XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0133,001,4,33,08A,1179231,1887720,2024,12/21/2024 03:40:46 PM,41.847193979,-87.617709197,"(41.847193979, -87.617709197)"
13408404,JH199802,03/24/2024 03:10:00 PM,026XX W 103RD ST,0650,BURGLARY,HOME INVASION,RESIDENCE,true,false,2211,022,19,72,05,1160776,1836254,2024,01/11/2025 03:40:17 PM,41.706366113,-87.686858719,"(41.706366113, -87.686858719)"
27971,JH144023,02/07/2024 07:09:00 PM,054XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,37,25,01A,1140179,1899491,2024,02/15/2024 03:40:52 PM,41.880298781,-87.760742929,"(41.880298781, -87.760742929)"
13714847,JJ108261,01/10/2024 02:00:00 PM,014XX W 63RD ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,POLICE FACILITY / VEHICLE PARKING LOT,false,false,0713,007,16,67,26,1167639,1862965,2024,01/11/2025 03:40:17 PM,41.779520772,-87.660962362,"(41.779520772, -87.660962362)"
27976,JH130656,02/08/2024 12:31:00 PM,065XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0321,003,20,42,01A,1182015,1861881,2024,02/16/2024 03:41:18 PM,41.776225627,-87.608292128,"(41.776225627, -87.608292128)"
27972,JH144347,02/08/2024 03:54:00 AM,039XX N WHIPPLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1733,017,33,16,01A,1155351,1926034,2024,02/16/2024 03:41:18 PM,41.952843692,-87.704317746,"(41.952843692, -87.704317746)"
13336912,JH113792,01/12/2024 04:38:00 PM,005XX S CENTRAL AVE,0555,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,PARK PROPERTY,true,false,1513,015,29,25,04A,1139141,1897035,2024,01/12/2025 03:41:05 PM,41.873578134,-87.764614167,"(41.873578134, -87.764614167)"
13388640,JH171928,03/01/2024 06:20:00 PM,012XX S TROY ST,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,true,false,1022,010,24,29,03,1155556,1894245,2024,01/12/2025 03:41:05 PM,41.865607812,-87.704420974,"(41.865607812, -87.704420974)"
13442349,JH241036,04/27/2024 01:45:00 PM,112XX S INDIANA AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,true,false,0531,005,9,49,03,1179575,1830407,2024,01/12/2025 03:41:05 PM,41.68991324,-87.618195604,"(41.68991324, -87.618195604)"
13715997,JJ109285,03/01/2024 07:00:00 AM,008XX N WELLS ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1823,018,27,8,26,1174565,1906387,2024,01/12/2025 03:41:05 PM,41.898522855,-87.634275284,"(41.898522855, -87.634275284)"
13716067,JJ109742,05/10/2024 08:30:00 PM,036XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0213,002,3,35,08B,1176893,1880820,2024,01/12/2025 03:41:05 PM,41.828312991,-87.626497936,"(41.828312991, -87.626497936)"
13715544,JJ109045,03/02/2024 12:01:00 AM,056XX S MAY ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0712,007,16,68,11,1169613,1867427,2024,01/13/2025 03:40:58 PM,41.791722442,-87.653596123,"(41.791722442, -87.653596123)"
13716182,JJ109834,04/11/2024 11:00:00 PM,085XX S MANISTEE AVE,1564,SEX OFFENSE,CRIMINAL TRANSMISSION OF HIV,APARTMENT,false,true,0423,004,7,46,17,1195972,1848972,2024,01/12/2025 03:41:05 PM,41.740468105,-87.557554443,"(41.740468105, -87.557554443)"
13716026,JJ109652,01/15/2024 09:00:00 AM,035XX N LEAVITT ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1921,019,32,5,11,1161068,1923450,2024,01/12/2025 03:41:05 PM,41.945635987,-87.683373759,"(41.945635987, -87.683373759)"
13364233,JH147040,02/09/2024 10:00:00 PM,039XX S DREXEL BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0214,002,4,36,14,1182578,1878595,2024,12/21/2024 03:40:46 PM,41.822077188,-87.605709573,"(41.822077188, -87.605709573)"
27973,JH145722,02/09/2024 06:39:00 AM,078XX S CORNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0411,004,8,43,01A,1188596,1853410,2024,02/06/2025 03:40:40 PM,41.752825684,-87.584437351,"(41.752825684, -87.584437351)"
13366384,JH149629,02/12/2024 12:55:00 PM,029XX N ROCKWELL ST,1090,ARSON,ATTEMPT ARSON,RESIDENCE - PORCH / HALLWAY,true,false,1411,014,35,21,09,1158531,1919476,2024,01/13/2025 03:40:58 PM,41.934783484,-87.692808012,"(41.934783484, -87.692808012)"
13369107,JH152825,02/14/2024 10:47:00 PM,028XX W LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1911,019,40,4,14,1156793,1931761,2024,01/13/2025 03:40:58 PM,41.968529752,-87.698860976,"(41.968529752, -87.698860976)"
13717936,JJ111422,01/03/2024 07:00:00 AM,022XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,false,false,1223,012,27,28,11,,,2024,01/13/2025 03:40:58 PM,,,
13718579,JJ112702,01/01/2024 10:00:00 AM,0000X E 45TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,0215,002,3,38,07,,,2024,01/13/2025 03:41:47 PM,,,
13326149,JH100563,01/01/2024 11:25:00 AM,076XX N BOSWORTH AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,false,true,2422,024,49,1,04B,1164635,1950601,2024,12/21/2024 03:40:46 PM,42.020064236,-87.669489304,"(42.020064236, -87.669489304)"
13363274,JH145872,02/09/2024 09:20:00 AM,035XX W DOUGLAS BLVD,0810,THEFT,OVER $500,APARTMENT,false,true,1021,010,24,29,06,1153062,1893065,2024,12/21/2024 03:40:46 PM,41.862419531,-87.713607897,"(41.862419531, -87.713607897)"
13716818,JJ110646,03/01/2024 12:00:00 AM,121XX S THROOP ST,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,false,false,0524,005,21,53,11,1169860,1824296,2024,01/13/2025 03:40:58 PM,41.673359452,-87.6539388,"(41.673359452, -87.6539388)"
28085,JH236553,04/23/2024 08:05:00 PM,067XX S CHAPPEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0331,003,5,43,01A,1191038,1860698,2024,05/01/2024 03:41:00 PM,41.772765871,-87.575253185,"(41.772765871, -87.575253185)"
28087,JH229342,04/23/2024 08:23:00 PM,079XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,true,false,0623,006,17,44,01A,1177312,1852570,2024,05/16/2024 03:40:03 PM,41.750782715,-87.625813624,"(41.750782715, -87.625813624)"
13368883,JH152013,02/10/2024 10:45:00 AM,017XX W Diversey Pkwy,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1931,019,32,7,06,1164090,1918633,2024,12/21/2024 03:40:46 PM,41.932354458,-87.672402503,"(41.932354458, -87.672402503)"
27977,JH147721,02/10/2024 08:05:00 PM,082XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0622,006,6,71,01A,1172738,1850256,2024,02/18/2024 03:40:51 PM,41.744534791,-87.642642968,"(41.744534791, -87.642642968)"
27974,JH147032,02/10/2024 07:09:00 AM,036XX W 26TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1013,010,22,30,01A,1152337,1886479,2024,03/24/2024 03:47:05 PM,41.844361092,-87.716442982,"(41.844361092, -87.716442982)"
13337815,JH115106,01/13/2024 11:40:00 PM,043XX N CICERO AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,true,false,1624,016,45,15,04A,1143586,1928612,2024,04/04/2025 03:40:36 PM,41.960146749,-87.747502157,"(41.960146749, -87.747502157)"
13396529,JH185685,03/12/2024 03:45:00 PM,015XX E 53RD ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,COMMERCIAL / BUSINESS OFFICE,false,false,0234,002,5,41,02,1187461,1870428,2024,02/05/2025 03:42:18 PM,41.799551527,-87.588056142,"(41.799551527, -87.588056142)"
13439125,JH237144,04/24/2024 06:19:00 AM,024XX N LINDER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,2515,025,31,19,08A,1139305,1915696,2024,12/21/2024 03:40:46 PM,41.924783189,-87.763556998,"(41.924783189, -87.763556998)"
13439633,JH237451,04/24/2024 01:30:00 PM,013XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1433,014,1,24,06,,,2024,05/02/2024 03:42:34 PM,,,
13326628,JH102149,01/02/2024 05:30:00 PM,011XX S PULASKI RD,0460,BATTERY,SIMPLE,CTA BUS,false,false,1132,011,24,29,08B,1149880,1894990,2024,12/21/2024 03:40:46 PM,41.867764394,-87.725238637,"(41.867764394, -87.725238637)"
13719733,JJ113217,01/13/2024 09:00:00 AM,001XX N Elizabeth St,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1224,012,27,28,11,,,2024,01/14/2025 03:41:34 PM,,,
13365105,JH148076,02/11/2024 02:00:00 AM,003XX W 109TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0513,005,21,49,08B,1175941,1832643,2024,12/21/2024 03:40:46 PM,41.696131176,-87.631432987,"(41.696131176, -87.631432987)"
13439282,JH237354,04/24/2024 05:00:00 AM,072XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,APARTMENT,false,false,0334,003,7,43,08B,1194918,1857750,2024,12/21/2024 03:40:46 PM,41.764581624,-87.561127448,"(41.764581624, -87.561127448)"
